,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,review_score,predicted_semantics,user_semantics
2876,139163,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYvcCkEiNcW8pv56XGsDTi4tGEYMAuWOF-C0ceMHAbHWgo-T4785hi5an79VSD4j5u-nn5wM8JBUYXXgI,good,1,0,saif khan,,72.0.3626.76,2021-01-15,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
2898,139886,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG4ymnxXKlQ9exxRAV4H5IbVQOcapBvrMFdTlQJzFyfxB4aJ2b-LB0yCJZGF-7BK-Nw9ISBWcqM1mM8KJU,Dil,1,0,velmani velmami,,65.0.3325.109,2021-01-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.6604393720626831}]",POSITIVE,NEGATIVE
2932,139920,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFs3OdazbTxyHQYQaCr1ULnIxFrVrlD_wMlgT4LZFy01HSzFlUlb-H-5Bc7U9EOWSdQ6Bk68Rx-Rgs_OA4,Go,1,0,Raj Sijy,,,2021-01-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9994152784347534}]",POSITIVE,NEGATIVE
2976,139964,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhLtNab1DQ22QDKj03fKzdtrkIVHqdFoAt_GEx_tXY_KwGyGWTaeCUb8D3DgY07w--iWILJ1MKTtj2-ho,not bad,2,0,Ali Hadi,,87.0.4280.101,2021-01-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995881915092468}]",POSITIVE,NEGATIVE
3014,148176,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGZy896VyQqzq0Urj5cs1JSzvQE-S1VjFo7PIFQSBqMuyMyGHkvf_oUxbEa7Slr6vbN8yHUNeHj-LNs3ok,Keeps stopping!!,1,0,Helen Wilhovsky,,87.0.4280.141,2021-01-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9988154172897339}]",POSITIVE,NEGATIVE
3038,148200,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGN7HHYQkBlIUADBf9o_Y9F89V4F9B2tmnfNNPLlSO6Aoz_vJLJuI4hMO-L0-d7peoe3GdfueOBVqZBZ6k,no spam,1,0,MUHAMMAD ALIIF ays,,87.0.4280.141,2021-01-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9937716126441956}]",POSITIVE,NEGATIVE
3075,148237,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGZBVGiksnSaxNvfmEpsI7vZ6uyD4ulD-8944qhCwy6VEY7XJTTVbdD9g0uWK1N6RZGupiOIXIUtwBzFGU,App keep stopping,1,0,Lynda Acosta,,84.0.4147.111,2021-01-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7814837694168091}]",POSITIVE,NEGATIVE
3095,156270,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHsHFAngt4WnnYxG4yUPGd7O9lR-9JZJ0LoUaBLQe5ZRiemCYEEQQleQ4xvHkPkQ4LIfhn264NNLHgwbf8,Plezz support Android 4.4.4,1,0,Soma Mnj,,81.0.4044.138,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9154419898986816}]",POSITIVE,NEGATIVE
3097,156272,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH8_fZTbilsN0xvfw6TNNCgX9EtFHXOQkDzzuP9cSkF4awtv1BoFNDRHoZIcyUINk0BZzo2UoG7oCBejZk,Fab,2,0,muhammad Zubair ilahi studio,,86.0.4240.185,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9614285230636597}]",POSITIVE,NEGATIVE
3131,156307,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGKTXv9zZTGGICbn4lVsJ4fN1ORc2iS50AdO70_auVuqOs4w9FMjtiOloujaL0Sl9ETfpf30M4VapZVP8,Cool,2,0,Thembeka Mahlowana,,87.0.4280.141,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998509883880615}]",POSITIVE,NEGATIVE
3148,156324,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEfXIBa7eId6Ki5Sp_e0jxY-GEHKyY_R9pLN5pQz6VPnYzUe9yncXzblPQQ8fJDrpT2ToRnzOfaFNdGOdI,Cant update,1,0,PRIME乡SWAPPY __,,87.0.4280.101,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9424488544464111}]",POSITIVE,NEGATIVE
3174,156349,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE-YV5TipZIvX_AvU6nVi-BXqq7h0t7AfLfeYJ6LumbGFmMFILejboL1FABFbITccrCQXAmOgSy42aCu9U,This have lot of adult content,2,0,Sushil Kumar,,87.0.4280.101,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.993593156337738}]",POSITIVE,NEGATIVE
3176,156351,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEemtf5T0piCKfi1aD2RKA-GjHSnTjAm8Vz4X6X4pkmkPTghni5uW0v3eAwwKDA1a1kHtGLT8YmwQ9Zxbc,Nyc apps,2,0,Imran Khan,,86.0.4240.198,2021-01-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9951347708702087}]",POSITIVE,NEGATIVE
3188,158426,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4OOsD4Qxy88kKxbOUxPO-fbeHZyeBeF74X6D64w86Y0nyhxC71auhwQzMAZorxUQYYOv-hHDoxl3XUJA,Good,2,0,Amaingiro Grace,,87.0.4280.101,2021-01-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
3227,158465,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF_m8Y4wG0pdF7WWxX8MD_918s_5YE6iKzZageQcfy4nLaNC4Z5eMWFvaNSHDj9u7Jq_xaxcDuzBvko35k,"There's a notification for update but it seems like it won't let me to do that. Whenever i press update, nothing is happened. I don't think it's the problem on my part since i could update all my other apps just fine.",2,0,De Simp,,86.0.4240.110,2021-01-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9738682508468628}]",POSITIVE,NEGATIVE
3270,158508,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3uv7oaOOpHGaEBuW81idj7gu_bavNfUn7fF4i3oz2_wnkYdSLFpuVm6Fp3dUcHfEKqFgsKPdvQq7JlVk,Bekar,1,0,K D,,87.0.4280.101,2021-01-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9905285239219666}]",POSITIVE,NEGATIVE
3308,163970,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH0QBqKdIzp6Ke-z6F-mLh7k6_CtVRsEm4qQs4rni2zyp7cV_jOioOKpOHVg4XsPvXFaQXm3YDufB4v-Hs,Stop recommending articles from publications I will never read. Thanks.,2,0,Zizi Roberts,,87.0.4280.101,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9971364736557007}]",POSITIVE,NEGATIVE
3326,163988,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFtes3QrqKf_dpDax7xAgfNvukm4tzi6asCoULndNweZH-_LPYK7l4ztbJHAM9ubdFcCIKyoOVS_XQJGgg,Thik thak h,1,0,Prakash Raj,,87.0.4280.141,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9149142503738403}]",POSITIVE,NEGATIVE
3338,164000,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGgXbFuws7Yd0klLAOwTVIL0FO-hzf6zCLxMmg8LL78X4eID5cBITvYUVGUAkUkk9SGLg4fFUj1hxr-9XA,Nice,1,0,Akshay Rathod,,83.0.4103.101,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
3349,164011,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOELtsTPLhckehao-3t3hdj5tyZALjSR5Hu2GN37xjl1YdgpDn6xwSIs1yfgLiYSKvikiOpKtDgkB1pxky8,"so happy to say im finally getting rid of google chrome. it was difficult for a long time due to a lack of alternatives but the developers made it very easy to uninstall by making the browser more and more garbage and unusable, much appreciated, thank you <3!",1,0,Hersh Hossain,,80.0.3987.99,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9790450930595398}]",POSITIVE,NEGATIVE
3376,164038,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG7bPq_eaEYeRsQRuVbTiM7IE1xwD-WYyA-H2PrXNfXxHtRVtpacfz8P13pNRE21Uc6y1eWAMZVNK3wh64,Better,1,0,Edith Senyane,,42.0.2311.111,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.999264657497406}]",POSITIVE,NEGATIVE
3384,164046,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGSeltOscQK51z7r9mFc1H6SKBaAz9Fg5IA18yg6aY8EEuGPNLUIe93BxxjhQvBgfKnhSZhlmoEY5-Lx-A,"Well, still cant update after closing all browsers so have uninstall but still cant update.",2,0,Chillie Leong,,84.0.4147.111,2021-01-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9401284456253052}]",POSITIVE,NEGATIVE
3402,170292,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGFNFtYYxztOwhb3eYDPlHB01pRcwznyE00IiAiTb1JN-Qqa8_KaLsZCR_hVH4X7wtQpmCFn8jcX08xI9c,Cool,1,0,Dody Mukoko,,84.0.4147.111,2021-01-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998509883880615}]",POSITIVE,NEGATIVE
3430,170320,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZ-APOngeMiRixWB0f5PFccHc3eIdCz0kHGI9Z0c5xnUWK7_dAc10rPiAAr2KYmtcPQU874idHzkwLgm8,Good,1,0,Farin Akhtar,,85.0.4183.101,2021-01-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
3437,170327,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGM0JmdRN2b_2r1q1C8WhwDRBhRJRJ2aROeJ_EwJY1Pj73awealzUPlZf-RiCg0WdmTVPCmlppaneCMD4I,Wonderful,1,0,Kefi Pathan gori,,80.0.3987.99,2021-01-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998772144317627}]",POSITIVE,NEGATIVE
3520,177104,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAsm-7LUTIQf8cmvthtEpR8I2mvbu4cCquE65Kbair3dLk6b-7bOVSAIsiz4AAnVivZH3TrRkIPy1nQiM,Good,1,0,Kimhamed Hussein,,70.0.3538.110,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
3525,177109,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG6ZabSb6hlM6OFUIN4n1EwtHjcUqJjFLzaC34Gg8oZ7rdQ5GNx3K-UFgjW8TcuMbqil6ANC1U8VQzgnJc,Super,1,0,kiran chalam charla,,86.0.4240.185,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.998783528804779}]",POSITIVE,NEGATIVE
3527,177111,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5LVKn2VkNlt3d-if6tuY92Qw1ymUolWD76vwi4EIksv3YjF8MHRUv5zCu4r8YbeEMdOdJOj_duOvSBkE,Your service is dirty😏😏,1,0,LOVER FF,,83.0.4103.101,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9869465231895447}]",POSITIVE,NEGATIVE
3538,177122,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEeK6-rGbQehGvkAiJtNBfZj_C5CsZNHxj3ui5wTkglXWrW3NaOaVKvCRpwNWT9Wk4O7T6B35fIC4ii5Uw,"Please avoid unwanted messages and links,images",1,0,Yoga Lakshmi,,74.0.3729.136,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5989635586738586}]",POSITIVE,NEGATIVE
3552,177136,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEDPU-7umriMoP5escbBde2VAuuLHgOftyUFL-5rS24WRheC_mCHvj1FN5nCjtVbInI_Quf32gfeUE0eZ8,Wonderful,1,0,Roshni Thankur,,87.0.4280.66,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998772144317627}]",POSITIVE,NEGATIVE
3557,177141,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTQZ6G38Mu8tAW_n8NqjOJsR7nBAQYlcdcab4pDU8tEvW7-M0IPoe54VmIftDtV7A8U3q8lhBiXvIz4CM,A pretty good app. Thanks for adding the option to change the theme to dark. I don't love the new tab layout :/,2,231,Fox Nara,,88.0.4324.93,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9953004121780396}]",POSITIVE,NEGATIVE
3581,177165,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHZZTXUhOsqP4ncWr3s3d7pdDD0ExPz5o-oO-4CvGbXHw3UNgI-RnNYob042lQ_pnc_cVX53RpEkd31aOg,how to make an amazing time in the world to use this one for a f about the same size,2,0,Mark Anthony,,74.0.3729.136,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9993273019790649}]",POSITIVE,NEGATIVE
3589,181853,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0hyXAMHYCFcwTkTTN81-JQxUtech7e7MG123WqZmhc5Q8PJbrQtvE6Ug1CM4gNbL4S7YyQYpEtznt6jw,Good,1,0,Namuco Dante,,,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
3597,181862,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXLXofcm13aSQy1Rlqfrz0xn4Fo977c3jSsTCzJCae8DRwXcKrRkiD1ItFWvE_aC4HRns48LBt-ZRqTz8,Nice app i like this app,1,0,Sneha Dulgach,,70.0.3538.110,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997971653938293}]",POSITIVE,NEGATIVE
3618,193165,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHsoFANBEsXdlZFE5wQQMIrr4mrojb1lwxCrx6iIyggdgWIdE463mLDCaNDPMaxAfLwJ1DQf8alhZ8uo8Y,Nice,2,0,varun manchala,,87.0.4280.141,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
3624,193171,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFyjFYlx-zqSaz6M_v0JsMGv49l947j04Tb61qpnBlKmiUTdUBqCQ95XUDf6IwXJscYoqn0ZKgIqqKQLuY,John zakaria,1,0,John Cool,,40.0.2214.109,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.993726372718811}]",POSITIVE,NEGATIVE
3653,193200,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHATlMa2A24E0kivQqVvWG3H2mh2ytpgXLCJNc_-1Tvhx9KCWsr4Qwpzmhm6u5N2uyK2334wg5SuOHSURk,Good but updating problem,2,0,Sweta Kushwaha,,87.0.4280.141,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7994685769081116}]",POSITIVE,NEGATIVE
3670,193217,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGkfg6aKfKea3xxJJ5jcWvcaZBmkSmaeVbSkmZOYna9rYhB8AP8zIWDGsMFX3ylsoO5PiVUGeSEa4R4kng,Nic,1,0,Kasim Dar,,87.0.4280.141,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9977141618728638}]",POSITIVE,NEGATIVE
3671,193218,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGEuwUAHFpvqZUux9VyOT7NoccmP1RXmL-hNRBk8ZQqa8c92GturZR81CaX_n56tacgb46DklW4t1-QPE,Not bad,1,0,Elizabeth Otieno,,86.0.4240.110,2021-01-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995881915092468}]",POSITIVE,NEGATIVE
3784,198459,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHhexzUjemxFx7eMZawrwKoG50La_jXeQ9wUxR1SmdHj1aDS6vV7GWi9SNEFjxp7GC0QqEipfnhDoQ3Lxk,Ok,2,0,Ahmed monowar Fatima,,88.0.4324.93,2021-01-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
3786,198461,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGDzRmOQCT9DvqJ_-felMGVqc2Ip5mzkmlpiwyEiABRTpTma7hlE7z4moidA28dkPJMwlTU3D9QgvoXmOA,Accurate hai,1,0,Ibrahim Bagwan,,86.0.4240.198,2021-01-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9996793270111084}]",POSITIVE,NEGATIVE
3794,198469,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHKm2Sqq8pRx_K7mGU6-7jDqmfEPrU75VCVeyX4TWykYXUnbjwbMzaC7cAe49io_Z_anJGAcRNsWeD0BKA,Nice,1,0,Nitish Nirala,,87.0.4280.141,2021-01-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
3799,198474,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEL34hYtmxps-c_LgAjFhktWHlJd1OWdk5s67h2tQHwlH_XoSNSWZpTkfx5f4HtoCOPRopdrJuZFg9hsWY,ok,2,0,karthi keyan,,86.0.4240.185,2021-01-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
3852,208982,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFk9QVgIXVL8NhASHDgPn11tuwLBaIN_2KCjpL1O7IZf7d8gVDGZoBOxMUCMN60oWcv7fSnRjzjianuiBg,L'application est a jour mais ne veut pas fonctionner correctement,1,0,Esteban Hannecart,,88.0.4324.93,2021-01-30,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.8249661326408386}]",POSITIVE,NEGATIVE
3945,210958,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHAb4rsVIbPGhaxKnOvziHa6822tlYm660b-92LVOzN3dqFOiLM5okeekXokSLsg0Jkqzyr7jhP3LFDXPo,Nice app,2,0,Maryam qureshi,,55.0.2883.91,2021-01-31,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998061060905457}]",POSITIVE,NEGATIVE
3958,210972,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHWlSR8HQpWFd_aCC5pIASCcRiNLraQJ6jpqaLJtSuGBDrhrqulM27XwUD_SvGjO---foKKpKp4jzrw-J4,"nice,✨",1,0,brian choge,,84.0.4147.125,2021-01-31,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998668432235718}]",POSITIVE,NEGATIVE
3966,210980,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHSC_MyFHZ4Nb2nJhPZq4kp7GB8yRQKwOpCPZ1qc551SkzXi80YOf1isWzGBcNml4Es4Iw-1huaFMLWWqg,Good,2,0,Tanvir Ahmed Shakil,,86.0.4240.185,2021-01-31,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
4012,229662,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE37Wmp5RaADPYAQaeR2mSHQZrBsgaeh-dZxDsS1giVWAjS74fgWRAVTdwzWUTMR6U4oBXRnTIv95aJZM0,New update forces tab groups. Even after disabling them they turn back on. I'm perfectly capable or making my own damn tab decisions I don't need y'all doing it for me.,1,0,Kahless 01,,88.0.4324.141,2021-02-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9991394281387329}]",POSITIVE,NEGATIVE
4023,229673,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEmBYD2K7dzWg7yGCquT0lHoujc7u6BCuTUZuT2ClUxtAtCY1Ct08x2nkSgWaNTfNFTHHEtic3BkG8VPA0,Good,1,0,Tambi Maniam,,88.0.4324.141,2021-02-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
4060,229710,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFAXCqJlY0QGXTSNpFxjuq3zUimF65JEAtZYu_u23DVu68sJsDsTJE4_pi3W3dDHg4Ma3RtcDZ9tpFDFCw,Excellent,1,0,selvamani shanmugam,,81.0.4044.138,2021-02-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998434782028198}]",POSITIVE,NEGATIVE
4082,229732,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFj-eFyxzfkfR5bC387mtiX161M4Nz2X9XeeH0I2VbfpnHtpQTwSJs3upiu-xOwJ06UXsnbxZ45zIRMay8,"hangs too much , will crash often and wont update even if the update is available",2,0,Amruta Patil,,78.0.3904.108,2021-02-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9712854623794556}]",POSITIVE,NEGATIVE
4093,229743,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGdI-aqjLA4VCV7xUHUthJLMete3B8QocX4Oc8LTdyj8OWSAIC2hS9Uab9FHwwRyAL72uThvKb5f_vM_7I,Awesome,1,0,Zuber Malik,,87.0.4280.141,2021-02-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998682737350464}]",POSITIVE,NEGATIVE
4117,236556,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcPAvaigPS5jnd0cgpeRRorrsBIEDTrWZQDe31QMHJWdeydp8cEBT___yHc0CbPD8nnAcYia55QDvYDnY,Update Aavanilla meire,1,0,asif ballack,,86.0.4240.185,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5392104983329773}]",POSITIVE,NEGATIVE
4154,236593,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH57mDHnr0S3r1zDWJyY8jH2xNjGEmYYzOHFoaa_QGamvM_StFxVZ7jx_cvhQ_hRY2ft903DqDE_WZi3pg,its so fuccing helpful,1,0,Al-jazar Alico,,85.0.4183.101,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9872655868530273}]",POSITIVE,NEGATIVE
4174,236613,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFeUqz8HYEX9NIXU__wNrr_TGUSGxaqXF06pH7g75onqWf4vQTcXhGG0eRluYseNsL0RCj3OHYXD6pcPPc,Good,1,0,Akash pradhanji,,87.0.4280.141,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
4178,236617,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHIuT69_Fdjc6y2SGEWA_YeLBc1l1t6KOSbRGmGPwQYjP3yWx8NZlFRXfpB7p5NY4vfR0JkKD_wV8wawes,Good luck with,1,0,Mohd rafique Sayed,,80.0.3987.99,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998304843902588}]",POSITIVE,NEGATIVE
4182,236621,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOELUniVxZTWgVSMN1v8SdgGCgLWKrnaGdouMdsTkJaRXNmqcb57frZ34UT1JO99_8d2PUdZBEyO-vncvPk,Ashish dvrma,1,0,Asish Debbarma,,43.0.2357.93,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9864930510520935}]",POSITIVE,NEGATIVE
4189,236628,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVq_S1irFcyR7aC3hgKIfacnDEGFhq8By7Sn0jTvCE7jM3lYiaw1YYqCEHDWTQ-0sDolzzOyWbMCyyYd8,Update,1,0,Debasish Ghosh,,85.0.4183.101,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9908272624015808}]",POSITIVE,NEGATIVE
4193,236632,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGohv4hSZQryYdhwBaeewptqO8HJVfVOgcdzXzgBldcVyLSvyHdjpuKTTCBqCKMFml-eA7mWlNtWeU7hBk,Update issue,1,0,divya lakhera,,86.0.4240.110,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5473268032073975}]",POSITIVE,NEGATIVE
4204,236643,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHV4Mkr9jgkNazneu-6VdGEMWWROALiEu4fCiafoflvNz_tRfQ5wj167bwJuJCDUHoTvVAeuNF_Q1z76uc,Cant update!!,1,1,Zainudin Ali,,88.0.4324.93,2021-02-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9578617215156555}]",POSITIVE,NEGATIVE
4276,255765,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF74a9VF-ya5SoRzjSJ5v5HIGXSQC3LnT_X-zzhq-wSFMTmS5HQVcffWFd_rjdjt5kG8stgbwjfZ8TBURQ,"I am getting ""pending"" status again and again .very frastating.",2,0,YADAV AMAN,,88.0.4324.93,2021-02-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.8656628727912903}]",POSITIVE,NEGATIVE
4286,255775,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVN86VVCrX7axUNJ-BbG4a8E8nW7YqPTSNjteEFJqR6F9OBApyEBAK9R8K8FsTIMgnD6hts5oaqCefcuM,قبلنا خوب بود ولی الان نه!!!,2,0,ددد ددذ,,88.0.4324.93,2021-02-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7427610158920288}]",POSITIVE,NEGATIVE
4303,255792,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhcwix_eF5jtsvqgc6FSLnCsXeO6MsZBfX40zdH8BJg6uPP2Uvp-2p2fi--1VH6rqfAXZigFKhEABAQoI,Good,2,0,Chandan Kumar,,87.0.4280.141,2021-02-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
